timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn,scenario
2026-01-03T04:08:00Z,198.51.100.5,198.51.100.12,42571,18333,e44768dd8dbc3ebc2f6a9818688cff99c9cb847ab6f94c05b9e94a35b92b63ad,"[""SYNW_18f62a55fa203013bc9630cc1fa34daa""]","[""SYNW_91fb61d0c07512789344c8f12edc4c44""]",[2.95614522],[2.95023293],GB,AS-SYN-GB,normal_baseline
2026-01-03T04:25:00Z,198.51.100.6,198.51.100.13,26434,18333,0adabab39d675be5c971271b9da70f1121c01c364db70f95ca39fe2172cb910f,"[""SYNW_91fb61d0c07512789344c8f12edc4c44""]","[""SYNW_67c36c57b27052abf7811b67ec2f774a""]",[2.20604632],[2.20163423],CA,AS-SYN-IN,normal_baseline
2026-01-03T04:42:00Z,198.51.100.7,198.51.100.14,39428,8333,391a0a5559477520e823874b09121d977157e5c9eab885f956adf2e5765c811e,"[""SYNW_67c36c57b27052abf7811b67ec2f774a""]","[""SYNW_4de2177a3f592967adb93676a5cf2844""]",[0.11713677],[0.1169025],JP,AS-SYN-US,normal_baseline
2026-01-03T04:59:00Z,198.51.100.8,198.51.100.15,56415,18333,e343c199dfa5f15fcf48bec3cc0b392f584ba9d61a2582e102e104cac06ae6cd,"[""SYNW_4de2177a3f592967adb93676a5cf2844""]","[""SYNW_e8736c2e9dc7250b7b81e0cbaf529bbd""]",[3.67734613],[3.66999144],IN,AS-SYN-DE,normal_baseline
2026-01-03T05:16:00Z,198.51.100.9,198.51.100.16,64380,18333,01ef5b37c7230cfa37f416552aa8d61896636f77d4c7990e7c6d3395f1ccd3c8,"[""SYNW_e8736c2e9dc7250b7b81e0cbaf529bbd""]","[""SYNW_0a54bd17cdb85986d057770be440eba0""]",[0.10541059],[0.10519977],US,AS-SYN-SG,normal_baseline
2026-01-03T05:33:00Z,198.51.100.10,198.51.100.17,21609,18333,c3f477cf83cbe3d43bb625bfb67f122b410b05e280c56bc7ff791af72cdf481f,"[""SYNW_0a54bd17cdb85986d057770be440eba0""]","[""SYNW_bd45a45857370b7ff0c245e49c8a5d12""]",[3.30740199],[3.30078719],DE,AS-SYN-GB,normal_baseline
2026-01-03T05:50:00Z,198.51.100.11,198.51.100.18,48749,8333,dd254655d5a6955977c03d7aff0d7f61629d8e8747f78ba61df6ce6b7790533c,"[""SYNW_bd45a45857370b7ff0c245e49c8a5d12""]","[""SYNW_8bf3c1ae883d98b22226fe45aa43937e""]",[0.16201247],[0.16168845],SG,AS-SYN-IN,normal_baseline
2026-01-03T06:07:00Z,198.51.100.12,198.51.100.19,41908,8333,3d81999924c5ea9547797f44272ee957f22b82db6ac9dec4beaae9218b20c907,"[""SYNW_8bf3c1ae883d98b22226fe45aa43937e""]","[""SYNW_cd8413e8a8ac71adcc5662002bdbb81c""]",[1.9166548],[1.91282149],GB,AS-SYN-US,normal_baseline
2026-01-03T06:24:00Z,198.51.100.13,198.51.100.20,53503,8333,3d79d9fa81a2e2b39ebd4fde24a729e71e90d67b4961012b5654a23ea1f5fb63,"[""SYNW_cd8413e8a8ac71adcc5662002bdbb81c""]","[""SYNW_fe494b164e8254614096fea4c54b9312""]",[2.10911384],[2.10489561],CA,AS-SYN-DE,normal_baseline
2026-01-03T06:41:00Z,198.51.100.14,198.51.100.21,36956,18333,262805cc53502ffc33f9bfd6f01e86c78a72a9cf199a22047a1db20367340b9a,"[""SYNW_fe494b164e8254614096fea4c54b9312""]","[""SYNW_c91d1f566fa8f3e26eaa50c46947fa7d""]",[0.15868292],[0.15836555],JP,AS-SYN-SG,normal_baseline
2026-01-03T06:58:00Z,198.51.100.15,198.51.100.22,36169,8333,322f9a7a122e9ac3fcbc61b97a2e7f7a813ebf371894a3e889e4281e63c44633,"[""SYNW_c91d1f566fa8f3e26eaa50c46947fa7d""]","[""SYNW_674305987ece5489bce8ad239e00fe67""]",[0.34227606],[0.34159151],IN,AS-SYN-GB,normal_baseline
2026-01-03T07:15:00Z,198.51.100.16,198.51.100.23,41025,8333,0b8dd9c052fded2cdefc2c04d79acd6b525a8470564656872da36c5b50929dba,"[""SYNW_674305987ece5489bce8ad239e00fe67""]","[""SYNW_5e53faea4ed6617cfc6968e40491b9fa""]",[1.22612199],[1.22366975],US,AS-SYN-IN,normal_baseline
2026-01-03T07:32:00Z,198.51.100.17,198.51.100.24,43435,18333,f7d87abd976becf2ef1de8238ad0bf6a79e8297a46ac6d607828f33c31c116f1,"[""SYNW_5e53faea4ed6617cfc6968e40491b9fa""]","[""SYNW_cda16b3802931cc79683ed8da1bbbfb3""]",[2.54023804],[2.53515756],DE,AS-SYN-US,normal_baseline
2026-01-03T07:49:00Z,198.51.100.18,198.51.100.25,32717,18333,bdec785d33f6f5142fd0a5c527a02e76204b0fc883f4d22a27eb63fd2b272464,"[""SYNW_cda16b3802931cc79683ed8da1bbbfb3""]","[""SYNW_77eaf2b54328caf57333e06f69f1ee4c""]",[1.69712961],[1.69373535],SG,AS-SYN-DE,normal_baseline
2026-01-03T08:06:00Z,198.51.100.19,198.51.100.26,45557,18333,a1e3773dc563a4eb153eb4535e9d608f95789af1a8f7366e3081cc5b38f68e32,"[""SYNW_77eaf2b54328caf57333e06f69f1ee4c""]","[""SYNW_d317d3444c530bad8fadeb66142e43a1""]",[1.48930042],[1.48632182],GB,AS-SYN-SG,normal_baseline
2026-01-03T08:23:00Z,198.51.100.20,198.51.100.27,26658,18333,ab1ea377bef407974afc5e32f1ea0fbb5eb35eb14f306d717fac00b69b83dad8,"[""SYNW_d317d3444c530bad8fadeb66142e43a1""]","[""SYNW_de497f09b364c40263b190cdf37ab1e7""]",[2.55541728],[2.55030645],CA,AS-SYN-GB,normal_baseline
2026-01-03T08:40:00Z,198.51.100.21,198.51.100.28,49292,8333,4168b6114a97afdde6e97a911f363f67190dffd4d5aa3088705af933ea813438,"[""SYNW_de497f09b364c40263b190cdf37ab1e7""]","[""SYNW_59723880ba667a3478f55f89c086c3a0""]",[1.10133523],[1.09913256],JP,AS-SYN-IN,normal_baseline
2026-01-03T08:57:00Z,198.51.100.22,198.51.100.29,63230,8333,a6990cfbee4664b21c05e104665f6c579e5358c2679c245c889efbac21e9a778,"[""SYNW_59723880ba667a3478f55f89c086c3a0""]","[""SYNW_59c203500ec0c2ed3cc3d4bf043124e7""]",[1.20237032],[1.19996558],IN,AS-SYN-US,normal_baseline
2026-01-03T09:14:00Z,198.51.100.23,198.51.100.30,46347,18333,ce8eb30eacab22c064a3fc47e2b2aeb95f6eb5e386d42a06cb1d427573c22155,"[""SYNW_59c203500ec0c2ed3cc3d4bf043124e7""]","[""SYNW_8805cf403891ce27115fe85379b3904c""]",[0.32891782],[0.32825998],US,AS-SYN-DE,normal_baseline
2026-01-03T09:31:00Z,198.51.100.24,198.51.100.31,38314,8333,3b554ab956f1ce06f5a6a9be2f8f76e9048bfcac388c9ffae0d8287d3d3ee46b,"[""SYNW_8805cf403891ce27115fe85379b3904c""]","[""SYNW_ee36ce1976ffd447f271a21ee913df2e""]",[1.92694775],[1.92309385],DE,AS-SYN-SG,normal_baseline
2026-01-03T09:48:00Z,198.51.100.25,198.51.100.32,38321,18333,e016027f912f25d89c2305cd5430dd9d1d5c2621262470732d982e05e4b89064,"[""SYNW_ee36ce1976ffd447f271a21ee913df2e""]","[""SYNW_0112ed31b4f4aa325e203732247112af""]",[0.69203007],[0.69064601],SG,AS-SYN-GB,normal_baseline
2026-01-03T10:05:00Z,198.51.100.26,198.51.100.33,22589,8333,fb3c33729e014a243c62bbf48c27fd6372f7eff3ccbfa7c4ad70dc7cbd75984b,"[""SYNW_0112ed31b4f4aa325e203732247112af""]","[""SYNW_efe2f4bdf78122afcdacf0c07c123424""]",[2.45153442],[2.44663135],GB,AS-SYN-IN,normal_baseline
2026-01-03T10:22:00Z,198.51.100.27,198.51.100.34,62028,18333,814fc223689d7be70a6cbdf80f8614f06dfead08275c5db27968bcc8cee35ea0,"[""SYNW_efe2f4bdf78122afcdacf0c07c123424""]","[""SYNW_e2aecd4be5eaf481bc2de6ecbc9e62e2""]",[2.59546045],[2.59026953],CA,AS-SYN-US,normal_baseline
2026-01-03T10:39:00Z,198.51.100.28,198.51.100.35,60417,18333,4fd363519f6d09f3ca5f23f8bb3b31fd1f01be12c7f2daeb6e419e8c959e3135,"[""SYNW_e2aecd4be5eaf481bc2de6ecbc9e62e2""]","[""SYNW_9f4156bd0c70eb470a5848c0a43a0300""]",[1.06945975],[1.06732083],JP,AS-SYN-DE,normal_baseline
2026-01-03T10:56:00Z,198.51.100.29,198.51.100.36,48119,18333,3a4f2438122c4547eb072eacda08b28748d6d0ec3a0861b9989c2d36f5f47591,"[""SYNW_9f4156bd0c70eb470a5848c0a43a0300""]","[""SYNW_56de1ffcd57291b22bf0170e3129354c""]",[0.1619593],[0.16163538],IN,AS-SYN-SG,normal_baseline
2026-01-03T11:13:00Z,198.51.100.30,198.51.100.37,53140,8333,30103abef87256bc779ca3892acec5c014c9941fafeeb13461585beda1a87fbd,"[""SYNW_56de1ffcd57291b22bf0170e3129354c""]","[""SYNW_22ac70b54a0411251ed5bfcbbf139447""]",[2.68561832],[2.68024708],US,AS-SYN-GB,normal_baseline
2026-01-03T11:30:00Z,198.51.100.31,198.51.100.38,29116,8333,bd2b715836694333bfe666af94de8f412c0ac98cc6a5b4605aa85a86d8793923,"[""SYNW_22ac70b54a0411251ed5bfcbbf139447""]","[""SYNW_a300e7b60b5c8beade928db8934aae04""]",[2.53080699],[2.52574538],DE,AS-SYN-IN,normal_baseline
2026-01-03T11:47:00Z,198.51.100.32,198.51.100.39,47649,8333,3ecc37c75c38c222c7cab28ce133f1895565d035ff5bff71f14e88ca878067cb,"[""SYNW_a300e7b60b5c8beade928db8934aae04""]","[""SYNW_290c0b50e3b0519f4bbf1d67b52bf7e2""]",[2.99357746],[2.98759031],SG,AS-SYN-US,normal_baseline
2026-01-03T12:04:00Z,198.51.100.33,198.51.100.40,29190,18333,f89ade78af42a8ca413ab7085d059248572dd4154d2f1fbfb7d4d7ffd7de5fa8,"[""SYNW_290c0b50e3b0519f4bbf1d67b52bf7e2""]","[""SYNW_b90825b817a2dd289ce29bf866d4a3db""]",[1.7756965],[1.77214511],GB,AS-SYN-DE,normal_baseline
2026-01-03T12:21:00Z,198.51.100.34,198.51.100.41,63984,18333,65ee2ffdf65cd005fd8e492e3184f26b815de531216890feb12f0f878a140810,"[""SYNW_b90825b817a2dd289ce29bf866d4a3db""]","[""SYNW_7a7febc8586f51505ce5053693f59824""]",[1.05133486],[1.04923219],CA,AS-SYN-SG,normal_baseline
2026-01-03T12:38:00Z,198.51.100.35,198.51.100.42,58557,18333,a3c6f81e97416c095a17ffd97b75a96734d75650fb9c9bfb9fc6c2f414f8c74b,"[""SYNW_7a7febc8586f51505ce5053693f59824""]","[""SYNW_1c8e52c3aac70001a76997acc8252b78""]",[1.55660536],[1.55349215],JP,AS-SYN-GB,normal_baseline
2026-01-03T12:55:00Z,198.51.100.36,198.51.100.43,51382,18333,f14abd763d74d5d91bb269e19d3e5b8935a95bf97e39701a3c5118baf813d6af,"[""SYNW_1c8e52c3aac70001a76997acc8252b78""]","[""SYNW_17944c261295286a4925d9395f6f6dbf""]",[2.77357097],[2.76802383],IN,AS-SYN-IN,normal_baseline
2026-01-03T13:12:00Z,198.51.100.37,198.51.100.44,64407,18333,4065bfcff682e4f8ab4832d2758719d9f813b2136420ce0bc652ddc5c8b4bc2c,"[""SYNW_17944c261295286a4925d9395f6f6dbf""]","[""SYNW_6e18cf26f64eb101ba7e9eccf0986bad""]",[2.06182237],[2.05769873],US,AS-SYN-US,normal_baseline
2026-01-03T13:29:00Z,198.51.100.38,198.51.100.45,29263,8333,06c27d331527c454c3749a4c660e701be7d205b44730384478286e5b2af03eed,"[""SYNW_6e18cf26f64eb101ba7e9eccf0986bad""]","[""SYNW_d1d7b81c9e2cac466559a27b2ffb5cef""]",[2.54301956],[2.53793352],DE,AS-SYN-DE,normal_baseline
2026-01-03T13:46:00Z,198.51.100.39,198.51.100.46,43294,18333,b73969dc36f056060bce9ca15e54df91ebd944cab759cd8a862628d83a876f57,"[""SYNW_d1d7b81c9e2cac466559a27b2ffb5cef""]","[""SYNW_2868285473d963e27e7c1ca3a0979fdd""]",[2.38716683],[2.3823925],SG,AS-SYN-SG,normal_baseline
2026-01-03T14:03:00Z,198.51.100.40,198.51.100.47,34691,8333,5faa35e9442d5f841cc71de07f2e090bd9c4840916f60f63c940ac10b23f6b94,"[""SYNW_2868285473d963e27e7c1ca3a0979fdd""]","[""SYNW_6f34dee300adb2bd737b20555e11f73c""]",[3.82618376],[3.81853139],GB,AS-SYN-GB,normal_baseline
2026-01-03T14:20:00Z,198.51.100.41,198.51.100.48,20003,8333,7b003ff30de01229f072d7306f498c6c7a698db6384b5c4e85a195f8c1ef3e81,"[""SYNW_6f34dee300adb2bd737b20555e11f73c""]","[""SYNW_034cfc1b3341367e5d237e530e8bd8b0""]",[1.52376086],[1.52071334],CA,AS-SYN-IN,normal_baseline
2026-01-03T14:37:00Z,198.51.100.42,198.51.100.49,39436,8333,ad4b8f4590dbc54bae3c89fc10a5a839a355fc92c39f65730fdfdfe30d72e870,"[""SYNW_034cfc1b3341367e5d237e530e8bd8b0""]","[""SYNW_85460cf979e49e2d61492cc56ac35698""]",[0.73441258],[0.73294375],JP,AS-SYN-US,normal_baseline
2026-01-03T14:54:00Z,198.51.100.43,198.51.100.50,47222,8333,198ec324a7913b2cdf844ecf3ba89233586b61d00d16751388ed9d4da6f049b4,"[""SYNW_85460cf979e49e2d61492cc56ac35698""]","[""SYNW_871f2100e8bf48f8a3de8fcb0207279a""]",[1.86569161],[1.86196023],IN,AS-SYN-DE,normal_baseline
2026-01-03T15:11:00Z,198.51.100.44,198.51.100.51,50161,18333,733000a18372f6041bf266f61eb282940ee7aa9584636127e91584c1cf501bcf,"[""SYNW_871f2100e8bf48f8a3de8fcb0207279a""]","[""SYNW_d8a726adfb69adf89e6dd317b9a0136f""]",[3.17922684],[3.17286839],US,AS-SYN-SG,normal_baseline
2026-01-03T15:28:00Z,198.51.100.45,198.51.100.52,24043,8333,e9fc169c9c31f6a8d7627f9f69e6f5eb46ede692c2c0d6391d7ff8ee981dbc84,"[""SYNW_d8a726adfb69adf89e6dd317b9a0136f""]","[""SYNW_45c6596a3e86ce058bb5b7352ca866c8""]",[2.66323182],[2.65790536],DE,AS-SYN-GB,normal_baseline
2026-01-03T15:45:00Z,198.51.100.46,198.51.100.53,61469,18333,202716b78d9ed2b2cc0bec44390505d504cfcdd49f3c3d408247bd9f7a27167b,"[""SYNW_45c6596a3e86ce058bb5b7352ca866c8""]","[""SYNW_a1453ebe80d8abe92878e8513f2e6dc9""]",[0.92732576],[0.92547111],SG,AS-SYN-IN,normal_baseline
2026-01-03T16:02:00Z,198.51.100.47,198.51.100.54,47936,18333,4d635c16fe7a5c245b3a9e5b8010bb306be224df6caa94f3ecac71a071efdf18,"[""SYNW_a1453ebe80d8abe92878e8513f2e6dc9""]","[""SYNW_daf0addca6a724f8ecee0149bc4d02fc""]",[0.14626532],[0.14597279],GB,AS-SYN-US,normal_baseline
2026-01-03T16:19:00Z,198.51.100.48,198.51.100.55,23016,8333,d3197f53f2326a98b6c402b2ba33b94599b0d0cadddbf63909ed948ee077d494,"[""SYNW_daf0addca6a724f8ecee0149bc4d02fc""]","[""SYNW_597ffb647fd8803051860a216446fdbe""]",[2.7708497],[2.765308],CA,AS-SYN-DE,normal_baseline
2026-01-03T16:36:00Z,198.51.100.49,198.51.100.56,51483,18333,c24b5596bf380619a2ed4a3f0d3b5a9de6c7c714f1a9d377a11f9269b6d2b7cc,"[""SYNW_597ffb647fd8803051860a216446fdbe""]","[""SYNW_7e27b40e40db205c5d40b48aa3aff9f7""]",[2.66128115],[2.65595859],JP,AS-SYN-SG,normal_baseline
2026-01-03T16:53:00Z,198.51.100.50,198.51.100.57,25551,18333,ac5124ec4063a88679638be6ba4b452feedeb770f0825a5ce042df2117eaa08c,"[""SYNW_7e27b40e40db205c5d40b48aa3aff9f7""]","[""SYNW_69e573e0de158919575faa97578d0b7d""]",[2.13798388],[2.13370791],IN,AS-SYN-GB,normal_baseline
2026-01-03T17:10:00Z,198.51.100.51,198.51.100.58,50757,18333,6411e27d6e0338b14258723dc41ebfdd8863ce01f159cca1c3c6d9328e49be9a,"[""SYNW_69e573e0de158919575faa97578d0b7d""]","[""SYNW_fafda4fa586d12957788105252282422""]",[0.49909849],[0.49810029],US,AS-SYN-IN,normal_baseline
2026-01-03T17:27:00Z,198.51.100.52,198.51.100.59,21629,18333,a2e06e5ef0e260edd96767edfdc68160191eb74454ac49bb2663bb36ef36db1e,"[""SYNW_fafda4fa586d12957788105252282422""]","[""SYNW_4705c054e7acbe77b48cdfbf16cf1d27""]",[2.24309701],[2.23861082],DE,AS-SYN-US,normal_baseline
2026-01-03T17:44:00Z,198.51.100.53,198.51.100.60,40626,8333,77fa6102927be9fef6ab0742eaa502af309daae7754e027b70b52ec9f4e762be,"[""SYNW_4705c054e7acbe77b48cdfbf16cf1d27""]","[""SYNW_9d254fe2167f8db4b81f57c3ba866cfa""]",[0.4981855],[0.49718913],SG,AS-SYN-DE,normal_baseline
2026-01-03T18:01:00Z,198.51.100.54,198.51.100.61,47904,8333,e61cb74d2bf5e3ca8b863a105f020a060bcc47727f89bab034de797545d34d0f,"[""SYNW_9d254fe2167f8db4b81f57c3ba866cfa""]","[""SYNW_eb0bf6e7958513bc187eaf8493a24511""]",[0.28974578],[0.28916629],GB,AS-SYN-SG,normal_baseline
2026-01-03T18:18:00Z,198.51.100.55,198.51.100.62,52343,8333,3b723aa5977d7d935c72ee0bec2fdc4475d906c2b46a40bad3063a9dccf82df6,"[""SYNW_eb0bf6e7958513bc187eaf8493a24511""]","[""SYNW_39f22f53521610532b33519f6334c623""]",[2.00775711],[2.0037416],CA,AS-SYN-GB,normal_baseline
2026-01-03T18:35:00Z,198.51.100.56,198.51.100.63,56547,18333,e9f76658a1e8ae35764e2159a0a8398cdbebee922b18c8c200bb206777ac58fa,"[""SYNW_39f22f53521610532b33519f6334c623""]","[""SYNW_13b33eb30e7d28c0ef4714489a69ce41""]",[1.07449672],[1.07234773],JP,AS-SYN-IN,normal_baseline
2026-01-03T18:52:00Z,198.51.100.57,198.51.100.64,64905,8333,a57e4365878d0d80d7cc924f7b38808d58b6fba0dd8e80a60282395f5d936053,"[""SYNW_13b33eb30e7d28c0ef4714489a69ce41""]","[""SYNW_a2041e86ab70e8a607709de3677cf79f""]",[2.53696472],[2.53189079],IN,AS-SYN-US,normal_baseline
2026-01-03T19:09:00Z,198.51.100.58,198.51.100.65,42400,8333,db35251a3085728fff1f363807b339d10704e9f2e6bb2ba749f77ba37f074424,"[""SYNW_a2041e86ab70e8a607709de3677cf79f""]","[""SYNW_ec842ddfe2c1c643ad414d464d9dbc35""]",[1.94317314],[1.93928679],US,AS-SYN-DE,normal_baseline
2026-01-03T19:26:00Z,198.51.100.59,198.51.100.66,60399,8333,ba07892e54804a750b96c5702dbd327a6d4fbc69d0244806c8fd3a41dda4bb32,"[""SYNW_ec842ddfe2c1c643ad414d464d9dbc35""]","[""SYNW_36f05b270b1d0d23cac5460c692e15cc""]",[1.16853032],[1.16619326],DE,AS-SYN-SG,normal_baseline
2026-01-03T19:43:00Z,198.51.100.60,198.51.100.67,45922,8333,ad49bf47ada5b85c9363f173db8d034b65a567f6a6a47ec04176d37aad867074,"[""SYNW_36f05b270b1d0d23cac5460c692e15cc""]","[""SYNW_184f5981a74f8b050fda8c0c75de9142""]",[1.81016483],[1.8065445],SG,AS-SYN-GB,normal_baseline
2026-01-03T20:00:00Z,198.51.100.61,198.51.100.68,43350,8333,cd851a6d1fb34fb76755634681290d7fe51492c799b117d84cc5adde88a90d94,"[""SYNW_184f5981a74f8b050fda8c0c75de9142""]","[""SYNW_c002d7656a54a5df7b8356dcba3ec725""]",[1.80544525],[1.80183436],GB,AS-SYN-IN,normal_baseline
2026-01-03T20:17:00Z,198.51.100.62,198.51.100.69,47864,8333,cdb8ea8a46abbc4611de4e98213aab2f17ee0116de015637053e174359b96830,"[""SYNW_c002d7656a54a5df7b8356dcba3ec725""]","[""SYNW_da7213d5841aa4dbc36e310b754ebf01""]",[0.97518831],[0.97323793],CA,AS-SYN-US,normal_baseline
2026-01-03T20:34:00Z,198.51.100.63,198.51.100.70,53526,18333,e7c4964bfe4cc49badcf368b107de1164d4d3932ec50a98aa515904dc6be33c9,"[""SYNW_da7213d5841aa4dbc36e310b754ebf01""]","[""SYNW_f0ffb8eb81e003586a8d35e3c13a64ae""]",[1.13695358],[1.13467967],JP,AS-SYN-DE,normal_baseline
2026-01-03T20:51:00Z,198.51.100.64,198.51.100.71,56305,18333,56c8474f1add412911b6801bcc6fbcaf2d0eaf34bd5e8e45d7d667a501775fc8,"[""SYNW_f0ffb8eb81e003586a8d35e3c13a64ae""]","[""SYNW_c234f1d3cfea79060fa40af5f1187e3c""]",[3.67013038],[3.66279012],IN,AS-SYN-SG,normal_baseline
2026-01-03T21:08:00Z,198.51.100.65,198.51.100.72,39576,8333,2ab2b0b05a6b5032868806642e0ecfc210417a85c3b9a382217f8697ddfdd51b,"[""SYNW_c234f1d3cfea79060fa40af5f1187e3c""]","[""SYNW_6fc85c2c344a9990d9c6f7e2882c2e53""]",[3.60434049],[3.59713181],US,AS-SYN-GB,normal_baseline
2026-01-03T21:25:00Z,198.51.100.66,198.51.100.73,32525,18333,897d4eab0bc387d2d27936b69c7fbcae567852f8dba377f25581749146d1349b,"[""SYNW_6fc85c2c344a9990d9c6f7e2882c2e53""]","[""SYNW_520ab75a069f20194b0b6f60d306851a""]",[0.19238768],[0.1920029],DE,AS-SYN-IN,normal_baseline
2026-01-03T21:42:00Z,198.51.100.67,198.51.100.74,38010,18333,c834f0c871ca2ffd319ce68de43b38d8e8979d2533bb6c5901f0d2b178c83ed6,"[""SYNW_520ab75a069f20194b0b6f60d306851a""]","[""SYNW_99c9465789aecf6e536bec05a810e426""]",[3.10133793],[3.09513525],SG,AS-SYN-US,normal_baseline
2026-01-03T21:59:00Z,198.51.100.68,198.51.100.75,20132,18333,6aae762050cbbbf1da365bc3ca6b134035829b35992fa94d661ef87d88d92ee6,"[""SYNW_99c9465789aecf6e536bec05a810e426""]","[""SYNW_01dc2869f08699db97d459c996b50352""]",[1.95771407],[1.95379864],GB,AS-SYN-DE,normal_baseline
2026-01-03T22:16:00Z,198.51.100.69,198.51.100.76,23207,8333,e4d9af7370b5dfb6911ba0edcf4047260e1a53b57cbe1d7ed4193e63e15cbd42,"[""SYNW_01dc2869f08699db97d459c996b50352""]","[""SYNW_bd3e87861b5654a89a7b754712cb425c""]",[0.80674152],[0.80512804],CA,AS-SYN-SG,normal_baseline
2026-01-03T22:33:00Z,198.51.100.70,198.51.100.77,38070,18333,6a7e558911aa46bf8c658c438d517be7562e69dcdf4a808ece616b91add5348e,"[""SYNW_bd3e87861b5654a89a7b754712cb425c""]","[""SYNW_ce20b13f178792ecd388fb665938592a""]",[3.22471941],[3.21826997],JP,AS-SYN-GB,normal_baseline
2026-01-03T22:50:00Z,198.51.100.71,198.51.100.78,49891,18333,2575b63f25a0ccb2ea7b16af2f5a0971f1d759f26055d415fe5f1ce4848e5dbc,"[""SYNW_ce20b13f178792ecd388fb665938592a""]","[""SYNW_bdb7e3c40401fd611fd745ab21661741""]",[3.62295493],[3.61570902],IN,AS-SYN-IN,normal_baseline
2026-01-03T23:07:00Z,198.51.100.72,198.51.100.79,63283,8333,c6bb35f1de118a544b861dec109b79a9c35768c0df46a576a8ba15026934b2b5,"[""SYNW_bdb7e3c40401fd611fd745ab21661741""]","[""SYNW_194cd03c4199e6924da75753e018d4da""]",[1.3718044],[1.36906079],US,AS-SYN-US,normal_baseline
2026-01-03T23:24:00Z,198.51.100.73,198.51.100.80,33199,18333,bb7d1ff1c4ca4394e9386499c693cae9d9047ad804a49647a3e7d04cff069588,"[""SYNW_194cd03c4199e6924da75753e018d4da""]","[""SYNW_4148f8a9c768d1ac2e11162d70fe2c2c""]",[2.36898116],[2.3642432],DE,AS-SYN-DE,normal_baseline
2026-01-03T23:41:00Z,198.51.100.74,198.51.100.81,46525,18333,c6cdf00f4589e22aacdc95f1fc41c4b347ac7ea74e841343a0fe674cb94660f0,"[""SYNW_4148f8a9c768d1ac2e11162d70fe2c2c""]","[""SYNW_be60d8485652d217d4f485faa3631c3b""]",[1.41472873],[1.41189927],SG,AS-SYN-SG,normal_baseline
2026-01-03T23:58:00Z,198.51.100.75,198.51.100.82,30163,8333,b2a1dbc864c75b8c8dad725830e787250bb4c9902391629f909479329d343477,"[""SYNW_be60d8485652d217d4f485faa3631c3b""]","[""SYNW_bd5d4c04e109e0dc300121d526dd6047""]",[0.56511195],[0.56398173],GB,AS-SYN-GB,normal_baseline
2026-01-04T00:15:00Z,198.51.100.76,198.51.100.83,26625,18333,1c9afd76843731dc2788ac969dc1a8bbe20c83ba4d04b5488e5d80df24638c8c,"[""SYNW_bd5d4c04e109e0dc300121d526dd6047""]","[""SYNW_cbebd95b40eec5612d32b365a35a37b3""]",[1.2970743],[1.29448015],CA,AS-SYN-IN,normal_baseline
2026-01-04T00:32:00Z,198.51.100.77,198.51.100.84,48519,8333,151457e97a57587dea9e9cbd81da5f585e125c7b0ffadcf4fe762d70454c3042,"[""SYNW_cbebd95b40eec5612d32b365a35a37b3""]","[""SYNW_addbbf9dfd4361f7a5896600a76e181e""]",[0.90655415],[0.90474104],JP,AS-SYN-US,normal_baseline
2026-01-04T00:49:00Z,198.51.100.78,198.51.100.85,55064,18333,2217118a91ea28e09b62a31d768c51bc1c81428729d7399b3ce604106ba3fc6d,"[""SYNW_addbbf9dfd4361f7a5896600a76e181e""]","[""SYNW_1d46c9df9f724504f88004bd3134787f""]",[2.97026031],[2.96431979],IN,AS-SYN-DE,normal_baseline
2026-01-04T01:06:00Z,198.51.100.79,198.51.100.86,26999,8333,071874f05c9b782f31345066beab7bb3ae5b19b6b96e14463ae468317221154b,"[""SYNW_1d46c9df9f724504f88004bd3134787f""]","[""SYNW_37feb58c0428f022972388c638efa976""]",[2.9648636],[2.95893387],US,AS-SYN-SG,normal_baseline
2026-01-04T01:23:00Z,198.51.100.80,198.51.100.87,59693,18333,d29fd1a22cbd21f16b920fecec7554d1f670cce1ad1ba3716f55c5aaab661499,"[""SYNW_37feb58c0428f022972388c638efa976""]","[""SYNW_b9d6e39cb8eccc8377f19bd88ab71d6b""]",[0.71076091],[0.70933939],DE,AS-SYN-GB,normal_baseline
2026-01-04T01:40:00Z,198.51.100.81,198.51.100.88,63539,18333,638d37e46fb4b71a61084da826f99daa69e06fdc10c8591c4c766ada0f487838,"[""SYNW_b9d6e39cb8eccc8377f19bd88ab71d6b""]","[""SYNW_cd3d9dd0f783b04e4fd861d15f1631f0""]",[0.54136075],[0.54027803],SG,AS-SYN-IN,normal_baseline
2026-01-04T01:57:00Z,198.51.100.82,198.51.100.89,20513,8333,d236672ba26d96ecfb915623d94a6cfa342817cb71fc61125c27748797bafb10,"[""SYNW_cd3d9dd0f783b04e4fd861d15f1631f0""]","[""SYNW_57b1d4f6a101856fdc4833ae689bb967""]",[2.52537657],[2.52032582],GB,AS-SYN-US,normal_baseline
2026-01-04T02:14:00Z,198.51.100.83,198.51.100.90,59397,18333,e133878090d71d382ae79572012141da51eb454d1a7bd1b40051abc559ab7764,"[""SYNW_57b1d4f6a101856fdc4833ae689bb967""]","[""SYNW_b6ad7a00d39b383c8fbf56fd4040d35c""]",[3.99050047],[3.98251947],CA,AS-SYN-DE,normal_baseline
